시나리오,연도,폭염일수,열대야일수,여름일수,일교차,식물성장기간,온난일,온난일계속기간,최대온난일계속기간,온난야,일최고기온연최대,일최저기온연최대
SSP5-8.5,2024,15.1,58.2,131.5,6.7,357.2,65.3,60.3,55.6,65.6,34.5,28.8
SSP5-8.5,2025,9.4,35.1,111.7,6.7,351.9,48.6,40.8,27.6,48.7,35.1,28.3
SSP5-8.5,2026,12.2,42.8,131.8,6.8,356.6,64,55.9,44.2,58.7,34.8,27.6
SSP5-8.5,2027,15.9,51.4,135.1,6.7,344,67.3,60.7,50,65,35.2,28.5
SSP5-8.5,2028,6.8,40.2,116.1,6.7,346.6,52.9,43,35.7,50.8,34,28.2
SSP5-8.5,2029,4.5,38.5,115.8,6.6,347.1,46.8,41.7,36.7,50.8,33.7,27.9
SSP5-8.5,2030,13.2,52.4,126,6.6,355.8,59.3,45.9,39.8,66.9,35,28.6
SSP5-8.5,2031,2.6,24.4,134.1,6.6,359.1,41.3,28.4,21.9,39.6,33.2,27.3
SSP5-8.5,2032,0.8,31,124.5,6.5,353.4,51.6,37.2,20.5,56.8,32.8,27
SSP5-8.5,2033,14,53.9,129.5,6.6,353.2,62.2,53.8,45.6,66.7,35.3,28.6
SSP5-8.5,2034,14.9,49.3,138.7,6.7,349.8,63.8,53.5,49.2,61.7,34.7,28.9
SSP5-8.5,2035,19.1,39.9,138.7,6.8,364.7,53.7,44.3,42.3,49.7,34.9,28.9
SSP5-8.5,2036,15,46.1,123.2,6.5,345.2,59.1,48,36.5,58.8,34.8,29
SSP5-8.5,2037,6.8,42.6,123.7,6.7,364.5,57.6,48,34.3,59.2,34.5,28.4
SSP5-8.5,2038,6.9,46,136.2,6.6,359.5,60.3,50.9,32.8,62.4,34.3,28.6
SSP5-8.5,2039,22.7,64.6,127.6,6.6,348.6,71.1,63.5,58.3,75.4,35.7,29.5
SSP5-8.5,2040,10.4,51.2,136.1,6.6,351,61.5,55.7,45.1,63.8,34.6,28.2
SSP5-8.5,2041,16,56.8,127.1,6.7,357.9,71.6,61.3,52.4,68.9,34.8,29
SSP5-8.5,2042,30.3,64.4,144.3,6.5,360.5,71,60.7,55.3,76.2,36,29.8
SSP5-8.5,2043,20.4,55.1,140.6,6.6,359.3,71.4,57.8,41.3,69.9,36,29.3
SSP5-8.5,2044,15.3,68.4,152.4,6.6,356.1,78,68.4,54.2,82.2,34.8,28.8
SSP5-8.5,2045,24.6,67,140.4,6.6,356.6,72.7,66.5,64.3,75.8,34.8,28.9
SSP5-8.5,2046,14.5,55.2,139.6,6.4,361.5,68.9,57.7,52.1,67.1,34.5,28.9
SSP5-8.5,2047,20.3,70.8,152.5,6.3,364.1,83,72.6,63.4,88.4,35.5,28.9
SSP5-8.5,2048,29.3,61,163.5,6.6,365,77,64.2,55,75.1,36.9,30
SSP5-8.5,2049,35.7,65.4,146.6,6.6,359,75.6,66.4,61.8,77.6,35.9,29.8
SSP5-8.5,2050,26.4,60.5,130.3,6.6,351.8,72.3,65.1,54,72.7,36.3,29.5
SSP5-8.5,2051,39,61.6,148.9,6.6,349.2,76.4,63.1,58.9,74.7,37.1,30.5
SSP5-8.5,2052,26.7,58.3,148.4,6.5,362.8,70.5,61.9,57.5,66.7,35.5,29.4
SSP5-8.5,2053,37.1,73.9,150.7,6.6,364.2,92,79.9,70.6,88.2,36.1,29.8
SSP5-8.5,2054,40.7,57.8,156.1,6.7,364.8,75.9,69.3,63,70.4,37.3,30.8
SSP5-8.5,2055,21.4,51,149.2,6.8,365,68.7,52.9,48.5,67,35.5,29.5
SSP5-8.5,2056,37.4,71,153.9,6.6,357.9,86.6,77.1,62.1,89.3,37.3,30.7
SSP5-8.5,2057,26.3,70.5,159.9,6.7,352.9,84.2,75.6,56,83.9,35.8,29.8
SSP5-8.5,2058,33.7,80.5,157.7,6.4,359.2,85.6,78.3,71.5,90.3,35.4,29.4
SSP5-8.5,2059,34.5,53.5,149.7,6.6,362.3,64.9,54.3,52.6,62.1,36.1,29.8
SSP5-8.5,2060,33,68.7,160.2,6.8,365.4,82.1,72.4,63.7,82.5,35.7,30.1
SSP5-8.5,2061,38.9,74.6,166.3,6.6,364,89.2,81,64.9,84.9,37,30.6
SSP5-8.5,2062,38.2,73.4,166.1,6.4,360.4,85.9,74.3,68.7,84.4,35.6,30.1
SSP5-8.5,2063,33.7,70.1,161,6.4,364.1,82.4,71.1,65.2,81.8,36.8,30.5
SSP5-8.5,2064,31.3,65.9,166,6.7,360.9,80.6,67.7,60,80.9,36.7,30
SSP5-8.5,2065,48.3,72.5,169.9,6.6,359,85.9,73.4,68.4,83.8,37.1,31
SSP5-8.5,2066,50.3,83.2,160.1,6.4,361.7,92.9,87.7,80.2,91,36.6,30.8
SSP5-8.5,2067,64.3,88.2,171.5,6.8,365,106.8,98.9,93.4,97.7,38.6,31.7
SSP5-8.5,2068,55.8,83.5,172.7,6.7,365.9,98.5,86,76.6,95.1,37.5,31.1
SSP5-8.5,2069,54.7,84.6,179.8,6.6,365,108.1,94.7,84.7,96.3,37.3,31
SSP5-8.5,2070,53.4,80.3,172.9,6.5,364.9,91.7,84.1,76.5,90.9,37.3,31.3
SSP5-8.5,2071,40.5,75.9,172.7,6.5,364.6,88.9,74.5,66.4,93.7,36.3,30.2
SSP5-8.5,2072,58.2,90.9,180.5,6.5,358.2,107.4,95.7,85.7,103.4,37.2,31
SSP5-8.5,2073,57.3,84.8,198.4,6.5,364.8,102.4,88.3,77.9,94.5,38,31.7
SSP5-8.5,2074,68.6,89.3,174.7,6.5,364.6,106,93.6,86,98,38.8,31.8
SSP5-8.5,2075,49.9,85.1,182.1,6.5,362.6,103.8,90.6,77.5,100.3,37.1,31.2
SSP5-8.5,2076,53.8,81.6,176.8,6.6,365.5,96.2,86.3,70.1,92.8,38.5,31.5
SSP5-8.5,2077,63.7,91.8,165.4,6.4,363.3,100,94.9,92.7,99.1,37.4,31.2
SSP5-8.5,2078,54.4,85.6,190.3,6.7,364.8,109.3,93.4,76.3,101.8,38.4,32
SSP5-8.5,2079,62.7,86,184.2,6.6,364.6,106.2,95.5,86.2,95.5,37.6,31.4
SSP5-8.5,2080,72.1,103,200.9,6.4,365.9,118.5,103.4,95.1,114.5,37.5,31.4
SSP5-8.5,2081,53.2,87.6,185.1,6.7,364.9,106.6,94.2,84.1,96.6,37.4,31.7
SSP5-8.5,2082,62.2,91.8,189.1,6.5,365,112.1,98.4,85.7,103.1,37.3,31.1
SSP5-8.5,2083,60.9,94.5,182.8,6.5,364.9,111.9,94.4,80.7,107,38.7,32
SSP5-8.5,2084,68.3,99.7,180.5,6.5,364.5,114.2,104.8,96.1,110.4,38,31.4
SSP5-8.5,2085,61.9,90.5,199,6.5,365,117.4,99.4,89.6,107.7,37.8,32.1
SSP5-8.5,2086,67.3,96.4,186.5,6.4,364.9,108.6,103.4,93.3,105.2,38.1,32.1
SSP5-8.5,2087,73.1,102.1,199.7,6.6,365,128,112.6,93.1,114.5,38.7,32.2
SSP5-8.5,2088,74.5,106.4,197.6,6.6,366,131.7,116.3,103.5,121.1,39.5,32.6
SSP5-8.5,2089,72.5,103.3,193.3,6.9,365,129.3,115.5,101.6,118,39.2,32.4
SSP5-8.5,2090,96.9,118.1,211.8,6.5,365,150.8,140.6,116.3,130.7,39.1,32.8
SSP5-8.5,2091,69.7,99.5,191.2,6.7,365,127.5,115.6,101,111.8,39.6,32.9
SSP5-8.5,2092,75.1,98.8,201,6.5,366,120.7,104.4,98.2,109.5,38.8,32.6
SSP5-8.5,2093,80.3,103.3,194.5,6.4,365,119.5,108.6,101.3,116.2,39,32.7
SSP5-8.5,2094,92.3,114.2,204.5,6.7,365,133.4,122.6,116.8,124.8,39.3,32.6
SSP5-8.5,2095,74.7,99.7,192.4,6.6,364.9,122.9,107,96.3,112.9,38.9,32.5
SSP5-8.5,2096,89.3,113.5,206.4,6.6,365.9,141.7,130.7,121,128.3,39.4,32.9
SSP5-8.5,2097,95.2,120.6,206.3,6.5,364.6,144.6,135.2,117.8,132.1,40,33.2
SSP5-8.5,2098,87.2,108.1,218,6.6,365,137.1,122.7,115.6,120,39.9,33.5
SSP5-8.5,2099,71,99.7,207.9,6.7,365,134.6,117.3,97.2,112.7,38.7,32.9
SSP5-8.5,2100,96.5,122.1,210,6.4,365,147.2,136.5,122,135.5,40.1,33.1
