시나리오,연도,폭염일수,열대야일수,여름일수,일교차,식물성장기간,온난일,온난일계속기간,최대온난일계속기간,온난야,일최고기온연최대,일최저기온연최대
SSP3-7.0,2094,79.2,85.7,164.8,8.4,315.2,119.5,106.4,75.4,111.3,42.2,33.3
SSP3-7.0,2095,79.8,78,181.3,8.7,335.2,118.9,106.2,90.5,108,42.1,32.9
SSP3-7.0,2096,72.4,72.9,175.5,8.6,346.8,123,107.8,83,105.5,41.4,32.7
SSP3-7.0,2097,83.5,75.7,176.9,8.8,296.5,129.3,116.8,77.2,113.8,39,32
SSP3-7.0,2098,69.2,65.8,176.1,8.7,321.1,132.6,119,73.7,113.3,41.3,32.4
SSP3-7.0,2099,83.3,72.6,193.4,8.5,326.3,133.6,117.2,71.8,118.2,39.1,31.8
SSP3-7.0,2100,98.5,94.7,176.2,8.6,306.2,131,123.5,109.8,120.2,41,33.5
SSP5-8.5,2021,6.5,23,115.3,8.5,261.2,46.9,29.7,19.8,54,34.4,27.8
SSP5-8.5,2022,17.6,20.5,125.9,8.7,281.7,61.2,42.3,21.2,63.5,36.3,27.5
SSP5-8.5,2023,12.1,28.4,127.3,8.7,290.1,63.1,43.3,27.1,63,36,27.8
SSP5-8.5,2024,27.5,35.6,130.1,8.8,272,68.9,49.3,40.8,63.8,38.2,29.1
SSP5-8.5,2025,19.2,20.6,115.6,8.8,280,55.2,42.3,24,49.3,37.6,28.3
SSP5-8.5,2026,18.1,19.9,136.5,8.7,276.7,60.3,40.1,23.1,62.7,35.8,27.1
SSP5-8.5,2027,19.7,31.5,130.5,8.7,289.7,66.9,48,27.5,69.2,37.3,28.5
SSP5-8.5,2028,9.7,6.5,118.3,8.9,251.3,50.4,30.5,22.2,40.8,35.8,26.2
SSP5-8.5,2029,9.4,18.8,122.5,8.4,265.5,47.5,36,24.9,50,35.1,27.3
SSP5-8.5,2030,18.9,20.5,120,8.8,281.8,55.6,37.3,20.3,52.8,38.1,28.6
SSP5-8.5,2031,14,12,134.6,8.9,274,61.7,36.6,20.8,49.5,35.5,27
SSP5-8.5,2032,16,21.4,135,8.7,266.3,66.7,44.5,24.7,68.4,35.9,27.3
SSP5-8.5,2033,8.6,28.7,120.2,8.4,280.7,53.8,33.7,24.3,66,35.1,28.9
SSP5-8.5,2034,23.1,25.3,138.4,8.6,296.6,67.9,45.7,29.1,64,37.4,29
SSP5-8.5,2035,15,25.3,128.5,8.7,281.3,61.3,37.9,23.2,54.9,35.7,28.6
SSP5-8.5,2036,14.2,17.5,115.9,8.4,271.7,53.1,33.7,21.4,54,35.3,28.8
SSP5-8.5,2037,26.8,30.6,125.3,8.8,272.5,64.8,49.2,35.5,58.3,37.6,29.1
SSP5-8.5,2038,16.6,20.6,137.3,9,296.8,68.9,49,19.4,63.9,36.3,27.6
SSP5-8.5,2039,29.3,46.2,130.6,8.5,255.2,76,56.5,43.6,72.8,37.8,30
SSP5-8.5,2040,22.9,27.1,128.9,8.5,297.2,64.5,52.5,34.9,61.2,37.9,28.7
SSP5-8.5,2041,28.4,41.2,130,8.6,290.3,79.8,67.3,41,70,37.8,29.2
SSP5-8.5,2042,39.4,45.6,135.7,8.8,267.2,86.8,74.3,51.2,78.7,39.5,29.9
SSP5-8.5,2043,29.5,29.2,131.6,8.7,280.5,80.1,58,30.7,67.1,37.2,29.1
SSP5-8.5,2044,36.6,45.5,148.1,8.7,288.5,92.8,79.3,44.8,83.3,38,29.4
SSP5-8.5,2045,29.7,50.5,142.2,8.6,304.4,84,67.3,47.1,81.8,37.8,28.9
SSP5-8.5,2046,29.7,33.7,139.7,8.4,308.2,81.7,64,34.7,72.3,38.1,29.4
SSP5-8.5,2047,45.7,52.5,144.9,8.7,276.8,105,91.5,60.4,86.5,38.3,29.4
SSP5-8.5,2048,31.2,39.3,156.3,8.6,309,88.9,68.1,37.4,81,39,30.5
SSP5-8.5,2049,46.2,46.8,147.1,8.7,288.6,88.8,70.3,52.2,80.5,38.3,30.5
SSP5-8.5,2050,27,38.5,144.1,8.5,288.5,79.2,63.9,44,79.7,37.4,29.9
SSP5-8.5,2051,34.9,43.1,148.7,8.6,270.5,84.1,63.5,42.5,77.6,39.2,30.4
SSP5-8.5,2052,27.8,40.5,142.6,8.3,287.1,78.7,59.8,42.9,73,36.7,29.4
SSP5-8.5,2053,35.8,49.1,138.5,8.4,294.5,95.3,79,43.4,90.6,37.7,29.6
SSP5-8.5,2054,39.6,42.4,153,8.6,306.6,87.9,77.2,55.1,70.4,38.1,30.7
SSP5-8.5,2055,23.7,27.6,141.9,8.7,295.9,70.9,44.4,32.2,68.6,36.4,29.1
SSP5-8.5,2056,52,49,147.5,8.7,307.1,99.9,86,66.8,91,39.8,30.4
SSP5-8.5,2057,25.1,29.8,145.2,8.7,293.1,90.2,67.2,32.1,75.9,36.7,28.3
SSP5-8.5,2058,46.8,54.9,153.8,8.6,279.9,100,87.5,60.6,93.3,37.7,29.2
SSP5-8.5,2059,28,38.9,139.7,8.4,283.2,71.4,55.3,37.6,61.2,38,30.1
SSP5-8.5,2060,42.5,49.2,145.9,8.5,288.1,93.1,84.2,52.2,87.7,37.3,30.1
SSP5-8.5,2061,46.4,48.5,151.3,8.9,319.4,96.1,79.2,49.9,85.6,40.3,31
SSP5-8.5,2062,48.6,55.2,151.8,8.5,294.3,97.7,79.9,58.2,88.5,37.8,30.5
SSP5-8.5,2063,40.2,49.2,159.3,8.7,296.3,108,88.3,42,93,38,30.2
SSP5-8.5,2064,39,46.9,157,8.6,299.3,94.4,78,44.4,88.1,39.1,30.7
SSP5-8.5,2065,64.6,62.4,158.6,8.7,293.5,107.7,97.5,73.1,93,39.6,31.7
SSP5-8.5,2066,43.9,57.2,150.7,8.2,316,95.7,76.5,50.7,93.2,38.5,30.9
SSP5-8.5,2067,72.9,76.9,163,8.8,315.5,110.5,99.7,79.3,98.3,42,32.5
SSP5-8.5,2068,66.2,66.9,164.3,8.8,314.7,109.3,94.8,65.5,98.4,40.8,32
SSP5-8.5,2069,73.8,72.8,168.2,8.7,335.1,115.8,102.2,78.7,102.8,41.2,32.6
SSP5-8.5,2070,65.1,62.6,160.4,8.6,297.8,107.9,95.3,74,99.3,41,32
SSP5-8.5,2071,48.5,52.2,164.3,8.9,306.8,108.8,94.8,53.5,91.3,39.1,30.6
SSP5-8.5,2072,65.3,70.5,158.8,8.3,300.6,114,102.8,70,100.7,39.6,31.2
SSP5-8.5,2073,62.3,65.3,181.5,8.3,322.7,117.4,96.8,64.7,96.9,39.7,31.9
SSP5-8.5,2074,89.3,80.9,172.7,8.7,297.1,125.4,115.1,98.2,108,42,33.1
SSP5-8.5,2075,73.8,64.9,164,8.5,306,121.7,107.2,83.9,107.2,40.7,31.8
SSP5-8.5,2076,61.3,64.5,157,8.4,297.5,104.8,93.3,69.2,95.8,39.7,32.3
SSP5-8.5,2077,76.1,75.3,151.9,8.5,303.5,114,103.2,73.5,106.1,40.5,32.2
SSP5-8.5,2078,60.8,67.9,179.3,8.6,315,116.3,94.5,73.5,101.7,40.3,32.4
SSP5-8.5,2079,74.2,74,172.8,8.8,314.7,122.5,109.2,80.7,101.2,40.7,32.1
SSP5-8.5,2080,89.1,86.3,176.9,8.4,345.5,125,115.6,94.3,111.4,40,32.2
SSP5-8.5,2081,68.9,71.2,180.1,8.6,323.9,116.3,106.4,63.6,102.1,39.2,32
SSP5-8.5,2082,54.4,70.8,166.2,8.1,318.2,116.1,102.7,66.1,105.4,37.8,31
SSP5-8.5,2083,80.2,76.6,170.5,8.4,299.4,125.1,115.2,85.1,109.4,42.1,33
SSP5-8.5,2084,82.5,79.8,167.2,8.6,302.2,125,118.4,77.1,116.1,40.8,32.8
SSP5-8.5,2085,73.1,71.9,176.5,8.6,328.8,126.4,110.1,66.3,109.9,40.6,32.7
SSP5-8.5,2086,85.6,80.6,171.6,8.5,325.5,121.8,109.4,82.3,105,39.5,32.1
SSP5-8.5,2087,97.9,87.2,190.7,8.8,328.6,139.3,129.2,106.8,120.1,41.3,33.2
SSP5-8.5,2088,99.5,86.1,179.3,8.7,320.4,139.2,130.9,105.9,121.1,41.1,33.7
SSP5-8.5,2089,85.9,84,178.1,8.9,336.2,135.7,118.3,89.7,119.3,42,33.3
SSP5-8.5,2090,116.3,104.2,195.6,8.7,332.9,151.9,140.4,109.5,136.5,42.4,33.2
SSP5-8.5,2091,90.2,84.6,179.4,8.7,332.2,125.9,116.4,101,115.1,42.5,34
SSP5-8.5,2092,95.5,85.7,193,9,323.5,141.9,125.6,107.4,114.4,43,33.3
SSP5-8.5,2093,94.7,94.6,185.6,8.4,304.6,136.7,120.6,102.2,120.2,42,33.9
SSP5-8.5,2094,104.2,100.8,189.2,8.6,333.7,140.5,127.1,114.4,125.6,42.3,33.8
SSP5-8.5,2095,85,81.8,184,8.7,321.5,142.2,123.8,84.2,119,41.7,33.3
SSP5-8.5,2096,106.8,96.3,183.3,8.4,344.6,144,136.1,114,128.1,43,33.7
SSP5-8.5,2097,107.4,100.1,187.3,8.5,326,140.4,128.3,102.5,130.7,42.1,33.9
SSP5-8.5,2098,91.9,87.2,189.8,8.5,314.5,138.4,121.1,98.7,119.7,41.9,33.9
SSP5-8.5,2099,95.5,87.2,192.3,8.6,325.7,143.9,129.9,87.4,120.1,42.2,32.7
SSP5-8.5,2100,105.7,103,186,8.4,353.4,146.9,137.9,109.8,134.6,42.5,34
