시나리오,연도,폭염일수,열대야일수,여름일수,일교차,식물성장기간,온난일,온난일계속기간,최대온난일계속기간,온난야,일최고기온연최대,일최저기온연최대
SSP5-8.5,2026,52.5,27.3,164.3,10.9,300.6,69.2,48,21.3,58.2,40,28
SSP5-8.5,2027,49.4,41.9,161.8,10.6,299.2,68.6,42.7,14,62.6,41.2,29
SSP5-8.5,2028,33.7,22,143.1,10.6,277,51.4,21.9,13.3,44.1,38.4,28.6
SSP5-8.5,2029,25.3,26.6,147,10.2,283.3,41.5,19.4,13.1,47.7,36.9,28
SSP5-8.5,2030,37.3,36.2,152.2,10.6,304.2,52.8,31.8,26,58.5,40.8,29.3
SSP5-8.5,2031,33,19.7,155.8,10.7,303.7,56.5,22.8,10.7,41.2,37.4,27.9
SSP5-8.5,2032,36.3,32.2,162.6,10.3,291.2,52.9,29.7,13.8,61,37.9,28.6
SSP5-8.5,2033,41.2,45,154,10.3,300.9,60.8,32.3,23.5,66.4,39,29.8
SSP5-8.5,2034,49,36.5,163.6,10.7,334.7,67.6,42.8,31.3,57.6,39.5,29.9
SSP5-8.5,2035,45.9,32.9,163.9,10.7,303,61.3,38,17.2,52.4,38.7,29.4
SSP5-8.5,2036,37.3,34.4,152.1,10.1,288.9,54.8,24.9,15.2,58.5,38.4,29.5
SSP5-8.5,2037,51.3,36.2,157.4,11.1,299.2,67,45.2,22.2,58.7,39.7,29.4
SSP5-8.5,2038,49.3,32.5,174.3,11.2,312.1,69.5,39,15.4,59.6,38.5,28.9
SSP5-8.5,2039,50.5,56,149.1,10.2,284.9,66.8,46.8,33.4,71.3,40.2,29.5
SSP5-8.5,2040,40.3,36.7,165.4,10.4,316.6,56.5,42.3,27.7,59.7,39.1,29
SSP5-8.5,2041,57.9,49.9,165,10.7,300.5,79.1,57.6,33.2,66,40.1,30.5
SSP5-8.5,2042,57.7,52.6,159,10.3,299.5,73.3,48.5,29,77.4,40.5,30
SSP5-8.5,2043,65.5,43.8,165.9,10.8,301.9,85.7,59.2,29.3,66.8,41.2,29.5
SSP5-8.5,2044,62,54.7,174.7,10.7,302.9,82.8,62.4,23.8,81.8,40.5,29.2
SSP5-8.5,2045,53.5,59.7,167.7,10.5,326.8,72.5,52.9,29.6,76.9,38.4,29.3
SSP5-8.5,2046,53.8,41,168.7,10.3,333.4,71.8,49.3,32,67.5,39.1,29.6
SSP5-8.5,2047,63.8,54.7,162.4,9.8,292.4,87.9,62.3,31.4,82.3,39.8,29.7
SSP5-8.5,2048,64.5,47.5,186.3,10.8,330.8,84.8,53.3,26.5,70.4,42.3,30.1
SSP5-8.5,2049,60.7,57.7,171.7,10.4,313.7,80.4,57,37.8,76.9,39.4,30
SSP5-8.5,2050,50.9,48.6,167.2,10.4,315.6,71.3,48,33.9,71.9,39.7,30.1
SSP5-8.5,2051,64.3,55.1,177.7,10.6,309.5,82.1,51.9,37.7,71.2,40.9,30.8
SSP5-8.5,2052,60.4,48.7,179.9,10.4,307.7,81.1,51.9,38.5,69.4,38.3,30.5
SSP5-8.5,2053,74,65.4,169.4,10.5,318.7,93.8,70.1,33.8,90,40.5,30.3
SSP5-8.5,2054,68.1,47.1,176.9,10.7,339.8,83.7,69.2,41.6,65.2,42,31
SSP5-8.5,2055,48.7,36.8,170,10.7,339.3,70.2,41.2,25.4,65.2,39.4,30.2
SSP5-8.5,2056,79.5,52.4,173.3,10.5,326.9,93.7,74.3,44.4,83.6,41.4,30.7
SSP5-8.5,2057,60.4,46.4,181.7,10.5,312.9,82.9,48.1,22.1,77.7,39.5,30.1
SSP5-8.5,2058,75.1,65.7,177.8,10.3,324.9,95.4,72.8,41.8,89.9,39.6,29.5
SSP5-8.5,2059,60.1,45.6,169.6,10.5,292.5,79.9,57.4,32.3,60.9,40.9,30.5
SSP5-8.5,2060,65.1,56.4,182.5,10.8,311.2,84.8,63.7,28.8,75,40,31
SSP5-8.5,2061,76.4,60.2,179.1,10.7,338.1,96.4,66.2,34.6,83.3,42.9,30.8
SSP5-8.5,2062,68.2,60.6,177.9,10,326.6,91.1,64.2,42,87.3,39.3,31
SSP5-8.5,2063,79.2,60.4,177.1,10.5,332,100.8,74.5,35.4,85.9,41.8,31.2
SSP5-8.5,2064,65.4,54.8,192.3,10.7,330.8,85,57,30.2,82.5,42.2,30.8
SSP5-8.5,2065,84.1,66.7,188,10.7,313.7,104.8,79.8,47.8,81.5,42.4,30.9
SSP5-8.5,2066,69.7,67.3,175.2,9.8,330.5,86.4,64.3,43.7,89.7,39.7,31.2
SSP5-8.5,2067,102.4,78.8,195.3,11.2,340.2,118.8,96.8,67,92.5,43.2,31.9
SSP5-8.5,2068,88.6,73.3,194.8,10.8,345.9,106.4,82.7,56.3,93.3,44,31.9
SSP5-8.5,2069,95.1,75.9,194.6,10.5,355.2,114.7,91.6,60.6,97.8,42.8,31.4
SSP5-8.5,2070,84.5,68.2,195.2,10.4,321.5,99.8,79.8,57.5,93.5,41.6,31.6
SSP5-8.5,2071,81.6,64.7,191.7,10.8,323.6,104.5,79.6,39,90.2,41.4,31.2
SSP5-8.5,2072,92.1,79.4,194.5,10.2,321,111.5,83.8,46.8,99.2,42.1,31.5
SSP5-8.5,2073,89.4,74.9,208.5,10.2,360.3,107.8,83.8,55.2,92.3,42.8,32.5
SSP5-8.5,2074,105.6,80.5,193.3,10.4,318.5,121.6,105.6,69.6,96.1,44.5,32.7
SSP5-8.5,2075,96.9,71.6,190.7,10.3,328.6,114.1,87.2,56.4,96.3,42.3,32.2
SSP5-8.5,2076,86.4,71.6,193.5,10.3,330.4,105.3,89.3,60.9,91.9,42.8,32.4
SSP5-8.5,2077,92.8,77.5,181.6,10.2,315.2,107.9,87.6,53.1,102.4,42.7,31.8
SSP5-8.5,2078,107.5,72,208.4,11.2,325.6,132.9,107.2,49,94.7,43.4,32.8
SSP5-8.5,2079,104.1,77.1,202.8,10.8,342.3,121.6,100.3,66.9,91.1,42.6,32.4
SSP5-8.5,2080,107.3,89.7,204.8,10.2,356.9,123.7,106.6,82.6,108.9,43,31.9
SSP5-8.5,2081,96,74.6,199.3,10.6,354.2,115.4,89.4,46.2,95.4,41,32.6
SSP5-8.5,2082,96.5,82.9,199.8,10.1,350.4,117.5,93.9,50.3,101.2,41.4,32
SSP5-8.5,2083,109.5,83.2,200,10.4,329.6,125.1,110.4,60.6,104.3,44.6,32.8
SSP5-8.5,2084,113.2,86.6,198.8,10.7,332.2,128.5,114.6,75.6,108.5,43.7,32.4
SSP5-8.5,2085,102.8,79,208.7,10.5,339.9,118.9,97.8,62.1,104.7,42.6,32.8
SSP5-8.5,2086,101.2,84.5,197.1,10.4,348.3,118.8,95.7,54.3,101.4,42.5,33.1
SSP5-8.5,2087,124,88.4,217.2,11,351.9,143.6,116.9,84.3,106.6,44,33.1
SSP5-8.5,2088,121.7,91.6,203,10.7,350.1,136.5,114.9,97.2,111.9,44.6,33.2
SSP5-8.5,2089,119.7,85.6,202,11.1,353,137.6,114.2,66.2,108.3,44.2,32.9
SSP5-8.5,2090,140.5,109.3,221.1,10.8,349.3,154.2,135.9,91.5,122.9,44.6,33.8
SSP5-8.5,2091,110.8,87.7,203.5,10.8,354.7,126.2,107.1,59.3,105.4,44.9,33.6
SSP5-8.5,2092,123.8,86.3,222.2,11,359.6,139.8,115.6,89.1,104.9,44.6,32.6
SSP5-8.5,2093,113.5,95.7,201.6,9.9,334,127,108.9,83,114.3,43.6,33.2
SSP5-8.5,2094,127.9,102,213.9,10.7,352.4,143.5,117.8,90.3,118,44.6,33.3
SSP5-8.5,2095,116.2,86.7,205.8,10.8,338.9,139,116.7,53,103.8,43.9,32.8
SSP5-8.5,2096,128.8,97.1,212.7,10.4,360.7,146.2,130.5,100.2,115.9,45,33.9
SSP5-8.5,2097,132.8,104.8,217.8,10.6,353.2,146,126.4,82.1,126.5,44.8,34.2
SSP5-8.5,2098,130.7,93.5,225.1,10.7,346.8,146.8,121.7,90.7,114.1,45,34.1
SSP5-8.5,2099,125.6,90.8,223,10.8,350.3,144.3,117.4,61,111.9,44.2,33.9
SSP5-8.5,2100,128.6,106,215.8,10.3,365,141.8,129.1,77.4,126.3,45.2,33.8
