시나리오,연도,폭염일수,열대야일수,여름일수,일교차,식물성장기간,온난일,온난일계속기간,최대온난일계속기간,온난야,일최고기온연최대,일최저기온연최대
SSP1-2.6,2053,32,37.7,142.4,9.8,287.6,63.7,40.4,24.2,70.5,38.4,29
SSP1-2.6,2054,22.1,20.3,132.2,9.8,253.9,50.2,30,21.2,53,36.9,29
SSP1-2.6,2055,30.5,42.5,143.4,9.5,266.1,65.4,42.8,23.1,75.6,39.2,30
SSP1-2.6,2056,33.3,35.7,139.2,9.8,276.6,64.4,41.6,24.1,68.6,38.3,29.1
SSP1-2.6,2057,44.1,32.8,144.9,10,267.1,74.2,44.4,34.1,58.9,41.9,29.6
SSP1-2.6,2058,39,33.9,145.1,10,262.6,75.9,53,24.3,68.1,39.1,30.3
SSP1-2.6,2059,19.3,12.5,127.8,10.2,272.7,55.3,30.5,13.8,55.4,37.1,27.8
SSP1-2.6,2060,29.6,16.5,152.1,10.5,255,66.6,27.8,12.2,63.3,38.4,27.4
SSP1-2.6,2061,32,30.6,145.6,10.1,295.5,66.6,41.1,25.1,64.5,37.8,28.8
SSP1-2.6,2062,17.6,22.2,141.1,9.7,279.7,51.9,18,12.7,63.1,36.7,28.8
SSP1-2.6,2063,55.6,46.1,157.6,10.7,270.8,89.9,67,40.3,75.9,40.4,30.1
SSP1-2.6,2064,53.4,38.1,147.6,10.2,270.9,87.2,64.9,30.6,79.7,38.6,28.8
SSP1-2.6,2065,35.6,24.5,147.4,9.9,283.6,73.3,43.6,20.8,56,38,28.1
SSP1-2.6,2066,35.7,39.5,147.4,9.6,286.3,72.9,48,27,70.7,38,29.2
SSP1-2.6,2067,27.5,20.2,142,9.7,280.3,61.5,37.9,18.8,61.6,38.1,29.3
SSP1-2.6,2068,19.6,28.2,142.3,9.9,266.7,47.4,24.8,11.7,56.9,37,28.5
SSP1-2.6,2069,34.7,37,139.3,10,266.3,71.2,44.6,23.8,69.4,39,29.1
SSP1-2.6,2070,30,32.6,144.2,10.1,261.2,67,43.9,17.2,58.8,37.9,28.6
SSP1-2.6,2071,30.1,29.8,149.7,10.1,274.8,58.9,40.6,25.8,67.2,37.7,28.8
SSP1-2.6,2072,21.8,13.1,142.9,10.3,268.5,57.6,23,15.1,51.7,36.7,27.8
SSP1-2.6,2073,15.9,26.6,138.7,9.7,265.3,50.7,23.3,13.6,64.3,36.7,28.4
SSP1-2.6,2074,31,31.2,147,9.7,285.6,68.2,39.6,21.6,69.4,38.3,29.6
SSP1-2.6,2075,35.5,31.4,151.3,10,278.6,72.6,51.9,20.3,67,38.7,29.3
SSP1-2.6,2076,56.4,48,161.6,10.2,272.1,95.9,71.3,49.8,78.1,39.2,29.3
SSP1-2.6,2077,59,40.3,153.8,10.5,285.9,92.3,69.4,33.3,78.6,39.1,28.7
SSP1-2.6,2078,32.3,29.1,149.1,10,278.3,67.6,42.2,16.7,66.8,37.7,28.5
SSP1-2.6,2079,37.8,33.4,145.3,10.2,286.6,71.2,46.7,20.1,69,38.6,29.1
SSP1-2.6,2080,34.2,25.1,147.8,10.3,272.1,72.8,44.3,22.5,71.6,38.2,28.4
SSP1-2.6,2081,40.7,39.2,149.1,10.4,278.6,75.5,53.1,20.6,74.7,40.8,29.4
SSP1-2.6,2082,32.4,25.9,143.1,10,290.9,69,42.6,18,58.8,38.1,28.5
SSP1-2.6,2083,39.9,32.6,151.3,10,274.4,75.3,44.2,28.3,69.2,39.2,30.2
SSP1-2.6,2084,49.7,39.6,151.4,10.4,297.7,88.2,65.4,35.2,73.7,38.7,29.3
SSP1-2.6,2085,32.1,30,145.3,10,256.4,71.7,45.1,22,66.1,37.5,28.5
SSP1-2.6,2086,45,40.1,151.1,10.2,285.8,76.8,55.8,26.6,64.2,40.7,29.6
SSP1-2.6,2087,31.2,40.8,142.4,10,255.2,69.6,43.7,24.3,66.5,37.4,28.5
SSP1-2.6,2088,30.9,24.4,147.3,10.3,264.7,68.6,32.3,13.6,58,38,28.9
SSP1-2.6,2089,35.5,37.6,151.3,9.7,295.6,74.4,46.5,28.7,76.3,39.7,30.2
SSP1-2.6,2090,44.8,55.2,147.3,9.6,294.5,81.7,58.2,33.5,81.7,38.2,29.9
SSP1-2.6,2091,32.1,24.9,149,10.2,289.4,72.2,42.6,24.3,66.3,37.6,28.2
SSP1-2.6,2092,46.1,46.2,143.2,9.8,264.4,76.4,55.3,27.7,77.1,38.7,29.5
SSP1-2.6,2093,29.1,22.7,133.8,9.7,296.7,57,35.5,21,67.8,37.1,27.8
SSP1-2.6,2094,45.7,33.7,152.6,10.4,301.6,82.8,55.8,31.7,70.4,39.5,29.4
SSP1-2.6,2095,22.2,23.4,138.5,9.9,297.6,55.6,32.8,13.4,58.4,36.7,28.4
SSP1-2.6,2096,27.8,22.1,144.9,10.3,257,64.6,35.6,15.5,57.2,37.7,28.8
SSP1-2.6,2097,31,25.6,155,10,290.1,68.7,38.8,19.5,63.8,38.5,28.6
SSP1-2.6,2098,43.3,26.6,153.9,10.2,285.9,86.2,57.2,29,65.6,38,28.2
SSP1-2.6,2099,46.3,31,144.3,10.6,272.5,82.5,61.9,30.2,66.6,39.6,29.4
SSP1-2.6,2100,31.1,26.3,144.4,9.9,298,67.6,37,24.5,68.1,37.9,28.6
SSP2-4.5,2021,7.7,5.4,109.5,9.6,254.1,25.1,8,8.1,26.3,35.4,26
SSP2-4.5,2022,23.9,20.7,136.7,10.1,262.8,50.6,29.1,15.7,51,38.7,28.3
SSP2-4.5,2023,36.9,29.8,131.5,10.4,282.2,64.8,44.5,30,59.5,39.8,29.1
SSP2-4.5,2024,19.1,16.9,135.5,10,264.5,48.7,27.8,13.2,47.7,36.2,27.8
SSP2-4.5,2025,20.7,22.9,136.1,9.9,258.5,51.1,23.3,11.2,56,37.1,28.4
SSP2-4.5,2026,22,9.4,137.5,10.2,270.9,55.4,25.8,12,49.9,36.3,27.2
SSP2-4.5,2027,36.9,21.7,142.4,10.3,283.7,66.3,39.3,18.4,64.5,39.1,28.1
SSP2-4.5,2028,29.9,15.6,136.4,10.6,269.7,57.3,33.2,20.2,55,38.3,27.4
SSP2-4.5,2029,31.2,29,141.1,10.4,265.9,66.1,41.4,15.6,61.6,38.6,28.4
SSP2-4.5,2030,32.2,36.9,147.2,10,280.7,61.6,37.1,26.6,67,37.9,28.9
SSP2-4.5,2031,29.7,34.7,142.4,10,256.6,59.4,37,21.8,62.4,37.5,28.5
SSP2-4.5,2032,37.4,19.9,143,10.7,272.9,70.9,48,30.9,57,38.6,28.1
SSP2-4.5,2033,32.7,35.6,134.2,9.8,278.7,68.1,42.9,22.7,73,37.6,28.8
SSP2-4.5,2034,32.4,18.5,130.8,10.2,275.6,63.2,43.5,18.6,48.5,39,27.9
SSP2-4.5,2035,15.9,17.1,127.4,9.4,269.4,42.8,16.4,8.8,57.8,37.4,28.1
SSP2-4.5,2036,28.9,36.9,130.8,9.4,271.5,54.7,39,16.1,67,37.9,28.4
SSP2-4.5,2037,33.9,29.5,139.7,10,267.1,63.9,37.2,24.9,60.9,38.9,29.4
SSP2-4.5,2038,36.2,28.7,149.9,10.6,268.9,74.5,48.4,25.7,57,38.8,29.1
SSP2-4.5,2039,27.7,29.7,131.5,9.9,276,62.1,36.4,19.8,62.2,37.7,29
SSP2-4.5,2040,34,35.4,146.6,10.4,245.1,69.8,41.4,26.2,62.8,39.7,28.9
SSP2-4.5,2041,40.9,36.2,151.5,10.4,268.8,75.7,54.7,28.4,66.9,39.6,29.8
SSP2-4.5,2042,25.9,25.3,144.6,9.8,289.4,60,39,18.9,63,37.2,28.3
SSP2-4.5,2043,44.5,39.3,144.3,10.2,275.4,78.4,56.2,24.2,73.3,39.2,29.2
SSP2-4.5,2044,31,33.9,145.6,10.1,266.9,60.8,34.4,22.6,60.9,38.3,29.1
SSP2-4.5,2045,24.1,26.2,142.9,10,276.6,57.9,28.2,13.2,63.5,37.4,28.4
SSP2-4.5,2046,42.2,40,150,9.8,288.9,76.6,54,27.3,78,38.6,28.9
SSP2-4.5,2047,33.2,36.1,138.2,9.9,277.6,65.2,42.1,30.9,69.3,39.3,29.8
SSP2-4.5,2048,27,25.5,138.3,9.7,301.9,61.4,36.8,17,58.7,37.7,28.7
SSP2-4.5,2049,36.4,39.1,141.9,9.8,254.5,74.2,45,28.8,68.9,38.8,30.4
SSP2-4.5,2050,34.7,39.1,147,9.9,266.6,67.4,45.1,22.8,73.6,38.9,29
SSP2-4.5,2051,45.2,36.5,153.5,10.3,285,78,51.2,35.3,65.1,40.9,30.6
SSP2-4.5,2052,26.7,38,142.8,9.8,284.3,68,40.5,19.3,71.7,37.2,29.4
SSP2-4.5,2053,38.5,32.9,151.6,10.1,281.3,74.6,49.4,18.9,70.5,39.4,29
SSP2-4.5,2054,35.1,33.1,146.1,10.2,245.4,71.9,39.9,17.6,61.3,38.2,28.9
SSP2-4.5,2055,38.1,35.6,146.4,9.9,302.5,75,46,23.8,77,38.1,29.8
SSP2-4.5,2056,43.9,44.6,140.9,9.8,284.9,74.8,54.3,36.6,73.1,39.3,29.4
SSP2-4.5,2057,33.9,36.6,150.5,10.2,260.1,73.7,41.5,17.7,68.7,37.5,29
SSP2-4.5,2058,56.2,36.3,156.1,10.4,278.7,93.9,67.6,41.7,75,39.1,30.2
SSP2-4.5,2059,37.8,36.1,154,9.7,298.4,75,51.9,15.4,76.2,38.4,29.1
SSP2-4.5,2060,43.7,28.6,152.2,10.3,264.5,78.5,50.4,29.8,67.3,40.5,30.6
SSP2-4.5,2061,66.8,58.6,155.2,10.1,274.4,99,77.4,43.3,83.2,41.1,31
SSP2-4.5,2062,47.4,47.4,146.6,9.9,290.5,79.6,57,24.9,80.1,39.5,29.7
SSP2-4.5,2063,43.7,43.7,138.6,10,288.7,80,56.9,34.7,71.6,38.1,29.6
SSP2-4.5,2064,33.4,30.9,157.4,10.1,308,68.4,42.6,20.6,60.8,39.3,30.1
SSP2-4.5,2065,59.8,53,148.7,10,286.6,87,67.5,37.4,80,41.7,30.9
SSP2-4.5,2066,46.6,34,158.8,10.2,279.4,84.4,57.4,28.7,72.6,39.2,29.7
SSP2-4.5,2067,48.3,42.5,148.9,9.8,277.9,91.7,66,39.5,84.7,39.1,29.6
SSP2-4.5,2068,51.8,37.3,160.9,10.1,294.9,85.5,66.7,35.6,74,39.5,30
SSP2-4.5,2069,45.4,26.7,156.5,10.1,303.8,83.8,57.6,27.8,70.3,39.6,28.7
SSP2-4.5,2070,55.7,51.6,166.3,9.9,296.8,91.9,66.6,38.9,83.5,39.4,30
SSP2-4.5,2071,38.6,37.9,144,9.6,255.3,74.6,51.7,23.8,74.9,38.8,29.3
SSP2-4.5,2072,59.9,58.4,154.7,9.8,285.9,96.9,73.2,31,91.9,39.8,30.6
SSP2-4.5,2073,42.2,42.6,147.8,9.7,284.8,73.1,50.5,26.9,81.8,38.5,29.8
SSP2-4.5,2074,58.2,45.2,154.7,10.3,290.2,92.5,70.6,33.1,81,42.3,31.9
SSP2-4.5,2075,59.5,53.5,161.9,10.4,281.7,89.1,74.4,45.5,81.2,40.8,30.5
SSP2-4.5,2076,29.1,28.7,146.9,9.9,283.6,61.6,33.4,21.4,55.2,38.2,29.6
SSP2-4.5,2077,46.4,45.6,148.9,10,302.1,74.8,55.5,39.2,76.2,38.8,30.1
SSP2-4.5,2078,59.5,42.9,153.8,10.2,300.1,93.9,70,47.6,77.9,39.6,30.9
SSP2-4.5,2079,45.6,45.1,155.2,10.1,284.5,78.8,56.1,30.3,74.5,40.7,29.8
SSP2-4.5,2080,34.5,34,150.1,9.8,294.3,68.3,43.4,23,69.5,39.2,30.4
SSP2-4.5,2081,35.4,31.9,153.8,9.9,290.8,75.5,43.6,18.5,74.9,38.2,28.5
SSP2-4.5,2082,57.9,60,159,10,287.6,91,68.6,46.5,92.2,41.4,31
SSP2-4.5,2083,47.5,51.3,164.2,10.1,296.3,83.9,59.1,32.9,80.4,41,30.2
SSP2-4.5,2084,38.6,41.8,150.9,9.8,288.8,81.6,57,22.9,81.6,37.4,29.2
SSP2-4.5,2085,44,49.9,157.2,9.4,278.1,86.9,61.3,25.7,94.1,38.4,30.3
SSP2-4.5,2086,38.9,25.5,161.6,10.1,305.2,83.2,54.7,24.4,74.2,38.6,27.3
SSP2-4.5,2087,42.5,42,161.6,9.9,290.6,72.4,50.7,36.9,76.3,40.9,30.9
SSP2-4.5,2088,63.4,56,160.6,10.2,289.2,93.4,78.2,42.8,85.3,41.1,30.8
SSP2-4.5,2089,57.2,53.5,166.6,9.8,297.9,100.2,75.5,28.7,84.6,40,30.3
SSP2-4.5,2090,60.9,53.5,161.8,9.8,287.8,96.7,69.2,42.8,78.7,40.7,31
SSP2-4.5,2091,51.9,54.2,157.1,9.7,287.6,82.2,64.7,45.7,81.5,40.2,30.6
SSP2-4.5,2092,56.3,50.3,154.8,9.8,298.6,92.6,69.9,45.2,82.8,39.9,31.1
SSP2-4.5,2093,66.4,54.3,168,10.2,303.3,104.5,79.8,44.7,87.3,40.3,30.8
SSP2-4.5,2094,57.4,51.8,153.7,9.8,275,95.7,74.8,37.4,84.4,38.7,30.4
SSP2-4.5,2095,50,52.4,154.9,9.7,276.5,85.4,62.7,30.8,90,38.5,29.9
SSP2-4.5,2096,60.9,52.1,163.3,10.3,305.8,94,73.9,37,87.2,41.4,30.6
SSP2-4.5,2097,48.4,53.4,153,9.6,290.8,80.4,61.1,30,86.2,40.4,30.5
SSP2-4.5,2098,52.1,47,153,10.1,284.5,90.3,63.4,41.6,79.4,38.8,31.2
SSP2-4.5,2099,58.8,56.6,159.4,9.9,290.5,90.7,69.9,40.8,89.1,41.3,31.7
SSP2-4.5,2100,70,60.5,174.1,10.4,288.4,105.9,89.7,57.9,89.2,40.6,30.6
SSP3-7.0,2021,31,19.8,133.1,10,282.9,63.3,42,17.8,63.7,38,28.3
SSP3-7.0,2022,15.4,18.1,122.1,9.8,272.5,49.8,19.6,11.4,59.9,36.3,27.5
SSP3-7.0,2023,22.1,15.4,133.2,10,253.7,51.3,26.1,12.9,51.7,37,28.1
SSP3-7.0,2024,19.9,13.4,124.2,9.9,271.6,45.9,25.8,13.3,45.7,36.1,27.5
SSP3-7.0,2025,20,24.6,132.4,10,248.3,53.2,31.5,15.5,58,37,28.4
SSP3-7.0,2026,17.8,21.9,122.1,9.8,269.7,43.5,23.1,15.2,55.3,36.6,28
SSP3-7.0,2027,15.2,15.6,129.1,10,260.3,46.5,20.3,11.8,53,36.4,27.4
SSP3-7.0,2028,26.1,22.1,138.1,10.3,266.7,60,35.3,18.5,59.8,38.1,28.5
SSP3-7.0,2029,33.5,25.5,128.4,10.1,266.5,58.1,38.4,25.5,56,39.3,28.4
SSP3-7.0,2030,35.6,26.7,142.3,10.1,268.6,73.7,50.1,20.1,64.5,37.9,28.7
SSP3-7.0,2031,25.9,16,138,10.1,266.1,55.1,24.5,13.1,53.5,39.1,27.3
SSP3-7.0,2032,29.4,23.7,143.1,10.2,258.7,64.6,38.8,20.8,58.9,39,28.4
SSP3-7.0,2033,23.9,26.6,133.8,9.8,267,56,25,12.3,62.5,37.4,28.2
SSP3-7.0,2034,25.6,30.5,134,9.8,289.1,57.3,33,22.7,57.3,38,29.2
SSP3-7.0,2035,38.9,36.2,141.5,10,263.6,71.1,49,33.6,69.7,38.8,28.5
SSP3-7.0,2036,14.8,22.1,137.6,9.4,277,44.3,18.3,9.5,56.6,37.5,28.4
SSP3-7.0,2037,19,20,139.5,9.9,276.6,49.5,23.1,14.7,53.8,36.6,28.9
SSP3-7.0,2038,43,42.9,144.4,10.2,282.9,74.7,48.8,34.2,66.1,41.4,29.6
SSP3-7.0,2039,32.3,27.9,140.4,10,277.1,67.7,38.1,20.1,63.1,38.6,28.6
SSP3-7.0,2040,28.9,25.7,137.9,10.1,267.5,62.4,38.9,19.6,57.3,38.5,29.7
SSP3-7.0,2041,60.9,42.6,156.5,10.5,281.5,92.2,70.1,41,81.4,42.1,30.6
SSP3-7.0,2042,34.5,26.5,149.2,10.4,261.5,64.1,38.6,22.5,61.1,40,29.7
SSP3-7.0,2043,41.3,34.9,151.8,10.6,280.8,78.6,46.7,19,66.4,39.4,29.9
SSP3-7.0,2044,25.1,23.9,149.9,9.9,285.3,64,28.2,18.1,59.5,37.7,28.3
SSP3-7.0,2045,39.6,31.6,152.7,10.5,276.1,74.3,48.5,26.5,64.1,38.4,29.5
SSP3-7.0,2046,49.8,56.1,139.8,9.8,305.6,79.4,60.2,41.6,78.4,40,29.7
SSP3-7.0,2047,40.8,30.6,143.6,10.2,282.7,75,50.5,25.1,68.4,39,28.6
SSP3-7.0,2048,50.5,37.7,161.6,10.4,276.3,89,70.7,30.1,73.6,39.5,29
SSP3-7.0,2049,29.7,38.8,146.1,9.8,295.5,60.9,38.6,22.1,68.7,37.6,29.2
SSP3-7.0,2050,40.1,39.7,155,10,297.4,76.9,55,23.3,74.6,38.2,29.4
SSP3-7.0,2051,49.2,45.5,155.8,10.2,274.4,86,54.5,32.3,84.6,38.5,29
SSP3-7.0,2052,44.7,38.4,154.8,10.5,275.7,81,58.2,27.3,70.3,39.8,30.4
SSP3-7.0,2053,59.7,41.5,161.8,10.3,268.7,90.7,69.5,37.1,77.7,41.2,30.4
SSP3-7.0,2054,55.1,49.4,148,9.7,316.5,87.3,65.1,33.8,85.1,40.1,29.9
SSP3-7.0,2055,34.5,31.1,148.6,9.7,286.2,70.6,42.4,23.1,72.4,40.5,30
SSP3-7.0,2056,70.9,58.9,153.2,10.2,268.1,101.3,81.9,44,84.5,40.1,30.2
SSP3-7.0,2057,41,19.2,163.7,10.3,291.2,72.3,49.8,27.8,54.5,40.8,29
SSP3-7.0,2058,51.3,49,156.6,9.6,316.8,84.7,61.9,33.9,83.3,40.6,30.7
SSP3-7.0,2059,39.2,44.3,139.2,9.8,310.5,73.9,48,28.1,72.5,38.6,30.4
SSP3-7.0,2060,59.3,47.8,162.4,10.4,312.6,91.5,67.6,39.1,82.4,40.2,31.1
SSP3-7.0,2061,51.2,42.4,159.5,10,292.6,88.1,60.6,25.6,82.2,40,29.9
SSP3-7.0,2062,43.3,41.4,159.6,9.9,297,80.1,52.1,25.6,83.5,39.2,29.5
SSP3-7.0,2063,53.8,48.4,159.5,9.9,299.4,91.2,62.2,34.5,85.3,39.6,30.6
