시나리오,연도,폭염일수,열대야일수,여름일수,일교차,식물성장기간,온난일,온난일계속기간,최대온난일계속기간,온난야,일최고기온연최대,일최저기온연최대
SSP5-8.5,2037,42.2,28.7,146.9,11.3,275.6,65.7,49.3,25,57.7,39.2,29.1
SSP5-8.5,2038,44,24.9,165.2,11.5,297.1,72.4,45.3,20.5,60.8,38.2,28.3
SSP5-8.5,2039,49.6,50.2,144,10.6,260.5,70.3,49.6,36.8,71,40.4,29.3
SSP5-8.5,2040,34.1,27,155.2,10.8,301.8,58.4,37.8,27.2,57.6,41.5,28.9
SSP5-8.5,2041,53.1,46.2,156.2,11.1,294.9,75.5,54.6,32.7,68.6,39.7,30
SSP5-8.5,2042,62.9,43.8,148.1,10.9,271,83,59.3,35.4,78.1,39.8,30
SSP5-8.5,2043,56.1,34.6,154.1,11.1,284.5,79.7,57.5,20.3,64.9,40.5,29.6
SSP5-8.5,2044,59.4,47.2,168.8,11.1,289.2,84.1,62.7,26.6,79.9,39.2,28.9
SSP5-8.5,2045,54.7,52.6,162.2,11,312.1,78,58.5,29.4,77.3,40.5,29
SSP5-8.5,2046,50.9,36.3,157.9,10.8,314,76,52.1,29.5,65.7,39.3,29.6
SSP5-8.5,2047,58.2,46.8,151.5,10.4,282.9,84.9,63.1,30.4,78.5,39.5,29.5
SSP5-8.5,2048,57.9,41.9,175.9,11.2,308.9,83.3,54.2,22.9,70.1,42.4,29.9
SSP5-8.5,2049,56.7,49.5,160.5,10.8,296.3,79.3,57.6,32.8,75.4,39.5,29.9
SSP5-8.5,2050,46.7,40.5,161,10.8,290.8,72.7,47.4,25,69.9,39.4,30
SSP5-8.5,2051,58.2,49.8,168.5,10.9,273.8,81.7,51.6,36.8,70.9,40.3,30
SSP5-8.5,2052,50.9,41.9,167.5,10.7,289,82.1,49.1,31.3,65.3,38.3,30.2
SSP5-8.5,2053,64.9,57.6,160.2,10.8,293.8,90.1,66.3,33.8,90.2,40,29.6
SSP5-8.5,2054,58.1,42.5,169.6,11,308.7,82,64.9,40.6,63.8,40.8,30.5
SSP5-8.5,2055,38.8,30.5,159.7,11,291.5,65.6,36.2,22.2,60.7,38.9,29.4
SSP5-8.5,2056,77.3,44.6,168.7,11.1,307,96.7,76.7,45.1,83.8,40.8,30.4
SSP5-8.5,2057,44.8,33.8,172.1,10.8,298.7,76,42.8,14.4,73.7,38.6,29.4
SSP5-8.5,2058,68.8,56.4,169.9,10.6,280.5,96,68.2,36.2,87.8,39.5,29.3
SSP5-8.5,2059,47.6,41.4,161.9,10.9,286,72,43.3,25.9,58.3,40.7,30.3
SSP5-8.5,2060,65.5,49.2,173.4,11.2,287.2,94.6,77,35.1,76.5,39.6,30.5
SSP5-8.5,2061,68.5,50.9,172.3,11.2,318.1,94.8,70.2,36.9,82.7,42.9,30.4
SSP5-8.5,2062,60.7,53.4,171,10.6,289.5,92.6,68,37.6,85.3,38.7,30.8
SSP5-8.5,2063,76,51.7,171.7,11,303.4,101.4,77.9,27.2,85.4,41.4,30.5
SSP5-8.5,2064,62.1,46.7,183.7,11.1,295.9,92.5,59.6,34,82.7,41.3,30.7
SSP5-8.5,2065,80.5,60.2,180.3,11.1,298.9,104,79.8,47,81.3,43.3,31.1
SSP5-8.5,2066,58.5,58,163.2,10.2,322.9,84.1,62.8,37.7,85.3,40.4,30.8
SSP5-8.5,2067,94.3,73.7,183.7,11.5,314.9,115.7,97.6,60.8,93.7,43.5,32
SSP5-8.5,2068,83,68.2,187,11.3,317.2,105.4,78.5,53.1,91.1,44.9,32
SSP5-8.5,2069,91.2,66.9,188.9,11.1,342.5,118.8,101.3,56.5,98,43.3,31.9
SSP5-8.5,2070,78.6,56.8,187.2,10.9,299.6,102.3,83.2,55.9,92.6,42.7,32.1
SSP5-8.5,2071,69,55.3,185.7,11.1,310.6,99.7,74.9,30.8,86.6,41,30.7
SSP5-8.5,2072,88.6,72.1,186,10.7,305.4,112.9,92.2,58.7,97.9,43.4,31.5
SSP5-8.5,2073,84.8,68.9,201,10.6,331.1,113.2,86.5,51.8,92.5,42.6,32.1
SSP5-8.5,2074,103.4,76.7,188.5,10.9,302.4,122.6,106.6,70.7,98,43.4,32.9
SSP5-8.5,2075,87.1,63.3,182.6,10.6,308.3,113.1,86.3,56.1,93.6,43,31.6
SSP5-8.5,2076,78.1,61.7,184.3,10.7,298.7,101.3,84.2,52.3,89.8,42.5,32.4
SSP5-8.5,2077,85.1,71,173.6,10.7,304.2,108.1,87.9,44.3,99.4,42.3,31.6
SSP5-8.5,2078,87.8,61.1,202.3,11.4,312.6,119,94.3,51.8,90.8,44,32.8
SSP5-8.5,2079,97.7,71.1,193.7,11.3,313.3,124.5,99.8,62,90.5,43,32.2
SSP5-8.5,2080,99.3,82.6,196.7,10.6,343.2,122.3,106.8,61.4,106.2,41.1,31.9
SSP5-8.5,2081,88.6,66.7,195.8,11,327,116.2,90.9,40.3,96.6,41.3,31.9
SSP5-8.5,2082,88.2,74.3,189.8,10.5,318.7,113.5,85.3,41.5,100,43.7,32
SSP5-8.5,2083,101.8,75.3,193.9,10.8,295.5,124.6,106.1,66.7,101.9,46.5,33
SSP5-8.5,2084,102,79.3,189.3,11.1,303.8,126.9,105,79.4,107.1,43.3,32.1
SSP5-8.5,2085,97.9,71.1,196.8,11,327.3,121.4,96.1,60.4,101.6,42.2,32.4
SSP5-8.5,2086,97.3,78.5,190.3,10.9,321.9,119.9,105.3,53.5,101.3,42.5,32.6
SSP5-8.5,2087,114.4,81.7,212.5,11.5,331.3,142.3,119.4,83.8,106,46.6,32.9
SSP5-8.5,2088,116.4,82.8,194.5,11.1,319.7,138.7,121.3,88.6,109.6,45.9,33.5
SSP5-8.5,2089,112.2,81.5,196.1,11.5,341.8,136.7,111.1,62.9,109,44.1,33.2
SSP5-8.5,2090,135.3,102.9,213.5,11.1,335.2,149.5,136.8,82.7,126.9,45.1,33.4
SSP5-8.5,2091,104.1,81.4,196.5,11.2,334.5,127.6,110.3,54.7,104.5,45.6,33.5
SSP5-8.5,2092,120.3,80.4,217.9,11.6,312.3,143.5,118.1,79.9,106.2,44.6,32.8
SSP5-8.5,2093,106.2,92.2,196,10.3,309.5,128.4,111.5,70.9,113.7,43.1,33.6
SSP5-8.5,2094,121.6,99.2,209.5,11.1,338.5,144,115.7,93.3,117.5,45.6,33.5
SSP5-8.5,2095,106.2,79.7,201,11.2,321.7,140,117.8,44,102.8,44.7,32.4
SSP5-8.5,2096,123.9,89.8,204.3,10.8,352.2,145.3,125.5,92.2,115.5,44.9,34.1
SSP5-8.5,2097,127.2,92.8,208.1,11,330.4,144.7,126.3,72.5,124,44.1,33.8
SSP5-8.5,2098,118.8,87.3,219.4,11.1,316.7,143.4,117.1,83.4,110.3,45,34.1
SSP5-8.5,2099,120.6,81.8,211,11,326,143,122.1,58.4,112,44.1,33.2
SSP5-8.5,2100,121.9,99.8,203.9,10.6,359.5,139.8,127.5,73.1,124.1,45.6,33.7
