시나리오,연도,폭염일수,열대야일수,여름일수,일교차,식물성장기간,온난일,온난일계속기간,최대온난일계속기간,온난야,일최고기온연최대,일최저기온연최대
SSP5-8.5,2027,35.9,28.9,139.2,10.8,289.1,72.9,46.6,20.4,65.8,39.7,28.4
SSP5-8.5,2028,18.2,7.7,126.3,10.9,245.3,52.6,27.2,16.5,40.9,36.4,26.6
SSP5-8.5,2029,12.4,16.5,129.3,10.4,263.4,45.3,26.7,18.2,46.5,35.1,27.1
SSP5-8.5,2030,23.3,21.1,130.2,10.8,275.2,50.9,32.4,21,54.3,38.9,28.3
SSP5-8.5,2031,18.4,9,141.4,10.9,270.6,58.3,27.6,15.2,41.4,36.3,27
SSP5-8.5,2032,23.1,17.1,145.3,10.8,264.2,63.3,39,20.7,62.5,37.3,27.4
SSP5-8.5,2033,21.6,29,135.5,10.5,262.3,61.5,37.9,22.5,67.5,37,29.3
SSP5-8.5,2034,32.1,23.2,146.5,10.8,299,66.8,44.8,29.5,59.3,38,29.1
SSP5-8.5,2035,26.8,21.9,140.7,10.7,277.6,61.4,34.3,18.8,51.3,36.9,28.5
SSP5-8.5,2036,24.5,19.2,128.7,10.4,269,55.1,30.5,18,57.2,36.9,28.4
SSP5-8.5,2037,35.3,24.9,135.6,11,271.2,66.2,47.9,31.4,57.9,38.5,28.8
SSP5-8.5,2038,31.1,20.4,151.2,11.3,295.2,73,47.9,21.3,59.9,37.1,27.8
SSP5-8.5,2039,38.4,43.4,137.3,10.5,252,71.8,51.2,37.3,70.8,38.9,29
SSP5-8.5,2040,30.1,22.8,142.1,10.6,290.3,62.5,47.4,32.1,58,38.8,28.4
SSP5-8.5,2041,41.2,39.3,144.7,10.9,284.8,78.7,59.9,36.6,67.5,39.3,29.6
SSP5-8.5,2042,49.7,36.9,140.1,10.7,267.4,82.1,63.8,39,75.1,39.1,29.6
SSP5-8.5,2043,42.5,27.3,143.7,10.8,280,81.6,58.6,27.3,64.2,38.7,28.9
SSP5-8.5,2044,47.7,39.7,157.8,10.9,288.7,86.9,68,35.4,79.4,39.1,28.8
SSP5-8.5,2045,41.2,44.8,152.7,10.8,294.7,82.4,62.9,37.9,77.8,38.8,28.4
SSP5-8.5,2046,39.5,31.7,147.5,10.6,303.5,76.2,55.2,33.8,66.1,38.1,29.2
SSP5-8.5,2047,50.4,40,147.1,10.4,270,93.3,74.8,42.6,79.5,38.7,29
SSP5-8.5,2048,45.9,33.3,166.2,11,304,86.1,62.5,30.8,70.3,40.5,29.5
SSP5-8.5,2049,49.9,41.6,153.2,10.7,283.8,83.3,63.2,42.2,75.5,39,29.6
SSP5-8.5,2050,36.9,34.5,150.7,10.6,283.4,74,51.4,33.8,71.1,38.1,29.7
SSP5-8.5,2051,45.6,44.4,158.2,10.7,272.1,83.4,57.2,39.4,72.4,39.9,29.7
SSP5-8.5,2052,38.7,36.4,156.6,10.5,285.5,81.4,56.1,38.8,68.2,37.3,29.7
SSP5-8.5,2053,50.1,47.4,148,10.5,291,90.6,68.1,37.7,88.6,38.8,29.3
SSP5-8.5,2054,48.5,38.5,159.9,10.8,305.8,83.7,68.8,46.9,63.7,39.7,30.2
SSP5-8.5,2055,29.9,25.7,148.5,10.7,289,67.1,39.9,28.1,63.3,37.8,29.1
SSP5-8.5,2056,65.5,38.9,156.8,10.9,300.4,97.8,81.8,53,83.3,40.3,30.1
SSP5-8.5,2057,33.7,27.6,157.7,10.6,292.8,81.6,54,21.6,72.2,37.6,28.8
SSP5-8.5,2058,55.4,47,161.7,10.5,275.9,97.4,79,47.9,87.6,38.5,28.8
SSP5-8.5,2059,39.6,37.4,150.2,10.6,280.2,73.3,52.5,32.7,59.3,39.6,29.8
SSP5-8.5,2060,52.2,43.5,157.5,10.8,281.5,92.8,81.6,41.4,77.5,38.5,30
SSP5-8.5,2061,57.5,43.4,162.7,11,313.3,96,74.8,41.3,82.5,42,30.2
SSP5-8.5,2062,52.6,47,160.5,10.4,286.4,92.5,70.8,45.2,85.1,38.2,30.4
SSP5-8.5,2063,58.6,44.3,166.4,10.8,294.9,104.5,85.1,33.3,84.7,39.7,30
SSP5-8.5,2064,49.1,39.1,170.6,10.8,294.3,90.4,63.8,37.3,82.5,40,30.2
SSP5-8.5,2065,70.5,55.1,168.9,10.9,294.6,105.4,86.7,54.6,83.2,40.6,31
SSP5-8.5,2066,49.1,51.1,153.6,10.1,310.4,87.1,67.5,47.5,84.8,39,30.4
SSP5-8.5,2067,83.8,69,172.3,11.3,308.9,113.9,97.2,69,91.9,42.6,31.6
SSP5-8.5,2068,74.3,62,174.7,11.1,306.4,105.8,85.3,56.5,90.2,42.7,31.5
SSP5-8.5,2069,80.2,62,177.5,10.8,335.1,117.1,100.7,67.4,97.8,42.3,31.5
SSP5-8.5,2070,68.8,53.4,172.3,10.7,288.6,103.6,85.9,62.6,92.6,41.7,31.4
SSP5-8.5,2071,56.4,48.5,174.4,10.9,304.2,102.2,78.1,39.6,86.7,39.8,30.2
SSP5-8.5,2072,75.2,63.7,173.1,10.4,299.1,112.9,95.6,63.9,96.3,40.8,30.7
SSP5-8.5,2073,70.8,61.9,190.9,10.4,320.1,112.5,88.1,57.6,92.3,41.3,31.5
SSP5-8.5,2074,94.2,72.4,179,10.8,297.1,124.1,110,84.2,98.6,42.8,32.5
SSP5-8.5,2075,77.3,57.5,171.2,10.4,305.5,114.8,93,69.3,96.3,41.3,31.2
SSP5-8.5,2076,69.2,55.8,170.5,10.5,296.9,102.5,87,57,89.4,41.3,31.9
SSP5-8.5,2077,78.2,64.9,162.4,10.5,296.9,112.2,96.6,59,97.8,41.4,31.3
SSP5-8.5,2078,73.1,55.4,191.6,11,306.9,117.8,95,60,91.9,41.8,32.2
SSP5-8.5,2079,85.6,67.3,184.1,11.1,297.5,122.6,103.3,70.9,91.7,41.6,32
SSP5-8.5,2080,91.7,76.4,187,10.5,343.7,122.8,109.6,73.2,106.1,40.4,31.4
SSP5-8.5,2081,76,58.2,186.3,10.7,313.2,115.7,94.4,50.3,96.4,39.9,31.3
SSP5-8.5,2082,72.6,66.7,177.1,10.2,312.2,114.1,93.7,51.8,99.2,40.3,31.4
SSP5-8.5,2083,91.3,69.5,181.5,10.5,292.9,124.3,111.5,78.5,102,43.7,32.5
SSP5-8.5,2084,91.1,70.8,179.7,10.8,301,125.6,112.1,76.1,106.9,42.6,32.3
SSP5-8.5,2085,84.9,65.6,185.9,10.7,323.1,121.1,98.5,63.2,102.7,41.2,32.2
SSP5-8.5,2086,89.4,72.9,180.7,10.7,321.3,121.2,104.8,66.1,100.3,40.9,32.2
SSP5-8.5,2087,102.9,76,202.4,11.2,323.6,140.9,120.6,94,107.4,43.2,32.5
SSP5-8.5,2088,105.8,77.4,185.5,10.9,318.2,138.6,125.3,94.8,110.3,43.2,32.9
SSP5-8.5,2089,97.9,74.4,186.7,11.2,330.9,135.8,114.7,77.3,107.7,42.8,32.7
SSP5-8.5,2090,125.2,94.4,204.4,11,335,151.2,138,95.8,124.5,43.7,33.1
SSP5-8.5,2091,94.4,75.1,187.4,10.9,329.6,126.1,111.6,69.8,105.7,43.7,33.3
SSP5-8.5,2092,108.1,74.1,204.5,11.4,314.1,142.9,119.9,93.9,105,44.3,32.3
SSP5-8.5,2093,97.6,87,188.5,10.3,306.1,128.3,111.3,81.9,113,42.5,32.9
SSP5-8.5,2094,110,93.9,199.6,10.8,331.8,141.7,119.2,99.6,116.8,43.4,33.2
SSP5-8.5,2095,94.7,74.8,192.5,11,320.3,140.4,118.9,63.1,103.4,42.4,32.4
SSP5-8.5,2096,112.4,86.3,192,10.5,342.2,144,130.4,101.4,114.3,44,33.6
SSP5-8.5,2097,115.1,86.7,197.2,10.7,330.3,142.1,127.2,84,122.9,42.7,33.5
SSP5-8.5,2098,102.5,81.8,205.8,10.7,315.3,139,117.2,87.8,111.3,43.7,33.7
SSP5-8.5,2099,104.4,74.7,200.5,10.7,319.4,143.5,124.5,76.8,110.1,43,32.8
SSP5-8.5,2100,111.2,94.1,193.7,10.5,350.9,141.1,130.8,88.5,123.8,44.2,33.3
