시나리오,연도,폭염일수,열대야일수,여름일수,일교차,식물성장기간,온난일,온난일계속기간,최대온난일계속기간,온난야,일최고기온연최대,일최저기온연최대
SSP2-4.5,2062,60.4,58,174,10.7,312.3,68.8,43.3,17.4,77.9,41.2,30.2
SSP2-4.5,2063,62,53.4,160.1,10.8,308.9,68.1,46.5,33,71.2,40.2,29.8
SSP2-4.5,2064,46.9,39,177.8,10.9,328.4,52.4,27.5,23.5,60.9,41.6,30.1
SSP2-4.5,2065,76.7,59.4,168.2,10.9,301.7,82.2,58.7,30.1,79.6,45.8,30.9
SSP2-4.5,2066,66.7,41,168,10.9,313.1,73,44.9,22.7,67,42.5,30.3
SSP2-4.5,2067,73.8,53.4,168,10.7,306.4,83.5,47.3,25.9,84.8,40.8,30.5
SSP2-4.5,2068,72.1,39.2,182.7,11.2,338.3,78.7,50,32.8,69,42.7,30.7
SSP2-4.5,2069,67.5,35.2,171.1,11,320.6,74.7,44.4,18.1,67,40.5,29.3
SSP2-4.5,2070,72,60.9,178.9,10.7,321.2,78.9,49.3,24.2,82.7,42.9,30.3
SSP2-4.5,2071,66.9,49.1,163.6,10.6,283,74.5,45.6,19.5,71.7,40.1,29.7
SSP2-4.5,2072,76.7,69.3,169.9,10.7,297.8,84.3,62.2,41.3,92.9,43.4,30.5
SSP2-4.5,2073,58,54.3,171.2,10.4,311.4,66,34,19.1,82.7,40.1,30.4
SSP2-4.5,2074,76.6,48.6,174.5,11.4,304.6,83.4,54.6,29.8,78,44.3,31.5
SSP2-4.5,2075,74.1,53.5,184,11.5,299.4,83,54.2,34.5,77.5,43.8,30.1
SSP2-4.5,2076,44.9,33.2,169.4,10.8,297.4,50.8,25.1,19.1,52.8,40.2,29.8
SSP2-4.5,2077,62.8,52.4,162.1,10.7,320.1,67.9,50.3,28.7,75.5,40.7,30.5
SSP2-4.5,2078,77.2,50.1,176.5,11.2,321.4,84.3,62.3,41,76.4,42.3,30.8
SSP2-4.5,2079,56.9,54.3,176.5,11,312.8,64.2,38,24.1,72.2,43.5,29.9
