시나리오,연도,폭염일수,열대야일수,여름일수,일교차,식물성장기간,온난일,온난일계속기간,최대온난일계속기간,온난야,일최고기온연최대,일최저기온연최대
SSP2-4.5,2055,28.4,50.9,140.9,7.9,351.1,70.2,53.6,47.8,76.5,39.1,30
SSP2-4.5,2056,32,57.6,137.5,7.8,334.8,74.9,57.9,52.9,77,36.7,29.3
SSP2-4.5,2057,20.8,48.4,137.7,8.1,288.2,71.5,56,41.5,73.7,36.6,29
SSP2-4.5,2058,29.1,45.2,149.6,7.8,323.3,77.5,50.3,45.2,78.1,37.4,29.9
SSP2-4.5,2059,21.2,50.6,149.7,7.4,358,76,57.4,39.5,79.9,35.9,29.2
SSP2-4.5,2060,23,33.8,148.9,8.3,310.9,63.1,42,33.2,65.4,38.9,29.3
SSP2-4.5,2061,46.5,62.7,153.4,8,321.1,94.9,75.8,63.1,86.7,38.2,30.2
SSP2-4.5,2062,24.1,61.1,151.2,7.7,329.9,76.3,64,47.3,80.5,36.1,29.3
SSP2-4.5,2063,34.3,55.3,137.9,8,314.4,75.9,63.4,57,74.3,36.5,29.4
SSP2-4.5,2064,19.1,36.2,144.2,7.8,337.8,54.4,37.1,30.9,61.6,36.6,29.5
SSP2-4.5,2065,40.2,63.7,146,7.9,339.7,88.9,74.1,57.7,84.8,39.9,30.3
SSP2-4.5,2066,33,47.9,150.3,7.8,347.1,81.5,65.5,40,77.1,38,29.8
SSP2-4.5,2067,26.2,56.5,154.1,7.8,342.4,85.3,62.6,42.5,89.5,35.8,29.7
SSP2-4.5,2068,32.4,45.4,155.9,7.9,361.1,82,65.6,46.2,75.6,37.2,29.6
SSP2-4.5,2069,21,37.1,150.4,7.9,329.3,80.7,56.5,35.9,71.3,37.2,28.7
SSP2-4.5,2070,37.3,62.9,155.2,7.6,337.4,88.9,65.7,57,89.7,37.8,30
SSP2-4.5,2071,27.6,49.8,143.7,7.9,302.2,81.8,63.4,41.7,78.3,36.8,29.1
SSP2-4.5,2072,44.9,75.7,154.8,7.8,329,100.6,89,63.3,97.8,37.5,30.2
SSP2-4.5,2073,28.3,57.5,146,7.6,334.1,80.9,67.9,42.3,84.1,36.6,30
SSP2-4.5,2074,33.7,50.2,156,8.2,340.9,87,64.6,42,80.9,39,31.3
SSP2-4.5,2075,36.3,57.4,158,8.2,338.6,87.2,68.8,50.2,78.8,38.3,29.5
SSP2-4.5,2076,17,32.2,138.4,7.9,314,59.4,40.1,31.7,55.8,37.7,28.9
SSP2-4.5,2077,34.6,56,138.7,7.8,339.7,72.8,59.9,52.6,78,37.4,30
SSP2-4.5,2078,41.2,55.7,156.4,8,340.5,90.6,71.8,56.2,82.2,37.3,29.8
SSP2-4.5,2079,30.9,56.7,152.9,8.1,344.2,77.1,57.4,50.7,73.8,38.4,29.5
SSP2-4.5,2080,23.5,39.6,143,7.6,341.4,70.4,50.2,33,70.2,36.6,29.7
SSP2-4.5,2081,18.2,47.4,151.4,7.7,332.4,76.8,58.5,38.3,80.6,35.7,28.6
SSP2-4.5,2082,43.6,71.3,156,7.7,331,92.9,69.4,61.6,98.3,39.3,30.2
SSP2-4.5,2083,36.1,57,164.9,8.1,335.9,85,70.3,51.7,81.5,38.3,30.9
SSP2-4.5,2084,25.2,53,149.7,8.1,339.6,85.2,70.6,54.1,82.1,36.5,29
SSP2-4.5,2085,44.1,72.5,167.7,7.7,360.5,104.2,81.2,51.3,103.9,38,30.6
SSP2-4.5,2086,8.4,25.5,162,8,337.8,70.5,44.6,20.8,71.1,34.4,27.5
SSP2-4.5,2087,34.8,49.4,152.9,8,343.7,79.3,63.7,51.8,77.4,40.1,30.9
SSP2-4.5,2088,40.4,63.3,149.8,8,339.3,96.2,80.4,58.3,84,40.7,30.7
SSP2-4.5,2089,43.1,59.7,165.8,7.8,356.9,100.6,78.9,42.6,87.8,40,30.3
SSP2-4.5,2090,42,60.9,156.2,7.7,346.3,84.6,71.7,57.9,80.5,37.6,30.7
SSP2-4.5,2091,37.6,65.7,158,7.8,359.4,83,71.2,62.4,83.3,37.2,29.7
SSP2-4.5,2092,40.8,56.9,156.1,7.7,348.6,85.8,68.9,52.8,81.4,38.2,30.3
SSP2-4.5,2093,42.4,61.4,164.9,7.9,346.8,93.2,73.2,59.5,89.6,38.4,30.5
SSP2-4.5,2094,45.9,64.8,149.9,7.9,336.7,94.4,81,65.2,87.1,37.6,30.6
SSP2-4.5,2095,42,65.2,157.1,8.2,316.7,92.6,73.3,52.8,89.5,37.8,30.1
SSP2-4.5,2096,39.6,62,159.3,7.9,355.3,95,78.9,52,89.6,37.8,30.3
SSP2-4.5,2097,38.7,68.1,150.8,7.8,333.9,92.4,76.8,55.2,90.1,37.5,30.3
SSP2-4.5,2098,42.7,58.2,153.8,7.9,325.2,84.4,67.7,55.1,81,39,31.1
SSP2-4.5,2099,43.5,67.2,153,7.8,344.1,87.6,74.7,67.1,87.8,38.3,30.4
SSP2-4.5,2100,55.5,69.9,170.1,8.2,339.7,104.8,85.4,78.3,93.2,38.4,30.9
SSP3-7.0,2021,10.9,23.8,126.4,7.9,303.7,59.5,41.9,21.9,56.5,35.5,27.5
SSP3-7.0,2022,10.6,34.1,123.7,8,317.8,54.9,43.2,32.4,60.5,34.6,27.6
SSP3-7.0,2023,7.4,20.2,124,8,295.5,53.2,33,19.7,51.7,34.8,27.5
SSP3-7.0,2024,14.6,21.8,113.3,8.1,350.1,51.2,36.4,19.8,49,36.7,27.6
SSP3-7.0,2025,15.3,31.3,117.6,7.8,301.1,54.8,42.9,24.6,61.3,35.6,28
SSP3-7.0,2026,12,32.1,112.8,8.1,306.9,54,44.1,34.3,59.9,34.7,28
SSP3-7.0,2027,13.4,27.8,122.6,8.1,294.7,56.9,44.9,28.7,56.1,36.5,27.9
SSP3-7.0,2028,15.4,30.1,128.8,8,330.7,61.3,44.6,22.9,63.5,35.9,27.9
SSP3-7.0,2029,8.5,26.9,125.1,7.9,333,52.5,35.3,19.2,54,34.8,27.6
SSP3-7.0,2030,18.9,37.9,137.9,7.9,305.2,70.3,53.6,42,71.3,36.7,28.7
SSP3-7.0,2031,11.4,27,125.8,8,293,58,37.6,24.1,56.7,35.9,27.7
SSP3-7.0,2032,15.2,32.8,122.2,7.6,297.6,56.1,43.7,28.4,62,37,28.6
SSP3-7.0,2033,15.2,40,123.7,7.7,311.3,55.5,44.6,32.5,58.9,35.9,28.6
SSP3-7.0,2034,22,41.6,132.8,8,339.2,65.6,52.4,38.2,63.8,37.3,29.5
SSP3-7.0,2035,22.4,41.9,130.2,7.8,317.1,61.8,52.2,39.3,67,36,28.8
SSP3-7.0,2036,12.9,31.5,134.5,7.7,327.6,56.4,38.3,28.2,57,35.4,28.4
SSP3-7.0,2037,16.1,27.9,127.5,7.7,345.6,53.4,35.4,29.3,55.7,35.8,29.1
SSP3-7.0,2038,36,55.2,143.9,8.1,324.4,75.4,60.1,52.9,71.4,38.4,29.9
SSP3-7.0,2039,21.9,42.3,133.6,7.9,342.4,67.4,52.7,31.5,67.2,36.5,29.4
SSP3-7.0,2040,19.6,35.7,133.8,8.3,331.6,62.5,44.6,25.8,63,37.7,29.5
SSP3-7.0,2041,28.8,55.8,146.3,8.1,330.3,82.9,67.8,55.5,81.1,38,29.7
SSP3-7.0,2042,16.5,35.4,141.4,8.1,292.1,60.2,38.5,34.1,56.4,36.1,29.1
SSP3-7.0,2043,17,40,144.1,8.2,336.7,65.7,47,28.4,70.4,36.9,29.3
SSP3-7.0,2044,16,31.4,146.4,8,351.1,65.7,42.8,37.7,61.6,36,28.1
SSP3-7.0,2045,25.4,37.7,142.6,8.3,308.5,73,52.6,37.4,64.8,37.6,29.3
SSP3-7.0,2046,37,64,138.1,7.8,356.5,79.1,67.8,60.6,77,37.4,29.5
SSP3-7.0,2047,20.5,40.8,147.2,8.1,324.3,70.8,51.4,36.3,66.1,36.7,28.5
SSP3-7.0,2048,27.4,48.2,153.3,8,350.3,77.2,60.3,39.4,75.7,37.9,29.1
SSP3-7.0,2049,26.8,46.3,142.1,7.9,354.8,67.5,53.9,40.6,70.3,36.6,29.1
SSP3-7.0,2050,28.3,51.8,147.6,7.9,326.9,75.4,61.2,48.4,75.3,36.8,29.4
SSP3-7.0,2051,26.2,65.1,155.2,8.1,310.8,90.4,74.4,59.6,88.2,36.3,28.8
SSP3-7.0,2052,32.3,48.6,144.7,8.2,345.1,74.5,54.7,46.8,73.2,38.3,30.5
SSP3-7.0,2053,32.4,48.1,147.5,8,326.8,82.7,68.9,48.2,79,36.9,30
SSP3-7.0,2054,37.1,58.2,145.4,7.6,358.7,79.5,65.5,53.6,82.3,37.3,29.2
SSP3-7.0,2055,24.8,44,147.4,7.9,344.3,74.2,60.3,40.2,78.5,38.5,28.7
SSP3-7.0,2056,37.7,61.5,148.5,7.8,323.8,87.2,67.7,55.4,83.5,37.1,29.8
SSP3-7.0,2057,17.8,23.7,147,7.7,341.7,63.8,41.4,22.2,60.1,36.7,27.5
SSP3-7.0,2058,34.1,61,153.9,7.7,364.8,85.4,76,47.3,88.8,37.4,30.1
SSP3-7.0,2059,33.3,49.9,144.3,8,345.4,76.6,59.2,51.9,74.8,37.2,30.3
SSP3-7.0,2060,37.8,61.4,157.1,8,336.8,87.6,67.4,57.9,92.1,38.1,30.2
SSP3-7.0,2061,29.2,54.9,161.2,7.4,336.6,83.6,62.8,41.6,85.2,36.8,30
SSP3-7.0,2062,27.9,58.6,161.6,7.6,324.4,83.2,60.5,42.6,86.6,37.9,29.6
SSP3-7.0,2063,39.2,59.7,152.2,7.7,337.6,85.7,65,59.3,86.9,38.3,30.3
SSP3-7.0,2064,46.4,70.6,164.9,7.2,365.5,87.1,73.2,62.8,91,38.2,30.5
SSP3-7.0,2065,43.7,61.1,154.1,7.6,320.4,86.9,73.4,51.8,85.7,38.1,30.1
SSP3-7.0,2066,31.6,47.5,151.2,7.8,321.2,74.6,59.8,47.5,75.5,37.7,30.1
SSP3-7.0,2067,42.9,58.4,162.9,8,342.6,95.9,75.1,54.3,86.5,38.1,30.6
SSP3-7.0,2068,35,48.9,164.4,8,346.1,86.6,68,46.1,79.7,38.7,30.6
SSP3-7.0,2069,46.3,67.4,155.9,8,337.3,94.7,79.2,62.6,93,37.4,30
SSP3-7.0,2070,48.6,77.2,162.8,7.9,350.4,104.6,83,71.9,96.5,38.3,31
SSP3-7.0,2071,46,69.9,159.5,7.8,332.4,96.9,81.5,64.4,93,39.5,31
SSP3-7.0,2072,54.1,74.8,151.1,7.8,352.7,97.5,80.1,65,97.7,40.1,31
SSP3-7.0,2073,50.5,69.1,162.6,7.7,354.6,97.3,74.4,67.6,92.8,39,31
