시나리오,연도,폭염일수,열대야일수,여름일수,일교차,식물성장기간,온난일,온난일계속기간,최대온난일계속기간,온난야,일최고기온연최대,일최저기온연최대
SSP2-4.5,2048,18.1,24.2,132.8,8.8,330.9,50.1,31.5,24.3,56.9,38.9,28.2
SSP2-4.5,2049,33.9,40,140.8,8.9,312.2,67.6,48,42.3,78.8,37.7,29.3
SSP2-4.5,2050,33.8,42.7,139.6,9,318.6,72.7,55.2,41.2,80.7,39.1,28.5
SSP2-4.5,2051,33.9,36.6,148.3,9.2,350.6,66.6,52.3,47.1,63.2,40,29.8
SSP2-4.5,2052,30.2,43.8,134.8,9,325.9,73.8,58.6,45.8,75.7,37.3,29.1
SSP2-4.5,2053,20.3,34.3,155.8,8.9,310.4,68.8,45,25.7,76.8,36.5,28.4
SSP2-4.5,2054,14.2,32.1,137.1,9,327.7,59.5,37.6,26.8,61,35.7,28
SSP2-4.5,2055,28.8,41.8,144.4,8.9,347.3,64.8,49.7,41.5,79.1,39.5,29.3
SSP2-4.5,2056,31.3,49.5,138.4,8.7,331,71.1,53.9,48.5,77.4,37,28.8
SSP2-4.5,2057,22.7,39.5,138.4,9.1,285,67.4,51.5,28.5,74.2,37.5,28.4
SSP2-4.5,2058,29.7,37.6,149.6,8.8,319.2,71.5,44.1,41.2,81.1,39,29.7
SSP2-4.5,2059,23.2,38.9,150.6,8.4,356.5,74.5,47.2,30.3,80.3,36.9,28.5
SSP2-4.5,2060,22.5,26.6,152.3,9.3,307,57.8,32.6,27.3,66.2,40.6,28.8
SSP2-4.5,2061,48.7,54.9,155.2,9.1,318.1,91,71.2,55.6,85.9,38.8,29.5
SSP2-4.5,2062,24.3,51.6,153,8.7,325.5,75.7,62.4,34,81.5,36.8,29
SSP2-4.5,2063,34.2,48.3,139.4,9.1,314.1,74.4,59.8,49.6,75,37.5,28.6
SSP2-4.5,2064,22.9,30.6,148.3,8.8,336.7,54.3,35.3,30.2,64.8,37.5,29.2
SSP2-4.5,2065,41.5,53.8,148,8.9,335.9,85,66.7,52.9,83.9,40.1,29.6
SSP2-4.5,2066,32.3,37.3,151.5,8.8,343.1,76.7,60,35.2,77.7,39,29.4
SSP2-4.5,2067,29.2,47.6,157.9,8.8,334.1,85.9,59.5,37.4,91.4,36.9,29.1
SSP2-4.5,2068,32.2,36.3,161.6,9,358.3,76.7,54.3,42.4,75.1,38.5,29.2
SSP2-4.5,2069,22.3,26.1,151.8,8.8,327.1,73.7,46.5,17.4,71.3,37.8,28.1
SSP2-4.5,2070,38.3,55.1,158.7,8.7,335.3,86.5,63.1,46.9,90.8,41.8,29.1
SSP2-4.5,2071,30,42.5,144.2,8.9,297.4,78.9,56.5,36.6,78.4,38.4,28.6
SSP2-4.5,2072,45.5,67.2,155.9,8.8,323,95.1,79,53.8,100.1,38.1,29.7
SSP2-4.5,2073,26.3,48.8,149.4,8.6,329.8,76.5,57.3,38.4,87.5,37.6,29.4
SSP2-4.5,2074,36.4,43.7,160,9.3,335.7,83.1,59.6,39.2,82.8,40.2,30.5
SSP2-4.5,2075,39.3,49.6,162,9.4,333.3,84.2,63.2,48.8,79.5,39.3,28.8
SSP2-4.5,2076,18.1,26.4,142,8.8,311.1,52.6,33.9,25.6,57,37.4,28.4
SSP2-4.5,2077,34.1,46.6,139.8,8.8,337.6,70.9,56.8,45.7,80.3,38.4,29.5
SSP2-4.5,2078,42.5,49.8,160.6,9.1,336.9,84.7,62.1,51.1,82.9,39.5,29.5
SSP2-4.5,2079,30.1,47.4,155.5,9.1,339.3,71.4,50.3,40.9,75.8,39.4,29.2
SSP2-4.5,2080,26.1,33.4,145.1,8.7,338.4,66.8,44.5,29,69.9,38.2,29.3
SSP2-4.5,2081,21.5,36.3,149.6,8.6,328.6,72.6,49.8,28.4,81.8,37.5,28.5
SSP2-4.5,2082,45.3,63.6,156.1,8.7,325.6,88.9,66.3,57.3,100.2,39.9,29.7
SSP2-4.5,2083,38.4,48.5,170.2,9.1,330.2,82.5,65.6,48.1,82.8,38.9,30.3
SSP2-4.5,2084,22,39.5,150.4,9.1,332.2,78.3,59.2,38.7,81.6,36.8,28.6
SSP2-4.5,2085,41.9,61.8,170.5,8.7,356.8,99.2,75.3,36.9,105.5,38.1,30
